DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
4636637;1;1;1;50;11; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;2014,5472070165
4636637;1;2;1;50;11; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2014,5472070165
4636637;1;3;1;50;11; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;2014,5472070165
4636637;1;4;1;50;11; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;2014,5472070165
4636638;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2294,58222016503
4636638;1;2;1;50;11; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;2294,58222016503
4636638;1;3;1;50;11;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;11;2294,58222016503
4636638;1;4;1;50;11; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;1;11;2294,58222016503
4636639;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2704,33945695325
4636640;1;1;1;50;11; ; ;1;6;DESCANSANDO;2;2;2;2;1;7; ;2; ;2; ; ;06;1;11;3038,59404642014
4636641;1;1;1;50;11; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;2882,36736700401
4636641;1;2;1;50;11; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2882,36736700401
4636641;1;3;1;50;11; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;2882,36736700401
4636642;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2753,42308619138
4636642;1;2;1;50;11; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2753,42308619138
4636642;1;4;1;50;11;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;11;2753,42308619138
4636643;1;1;1;50;11; ; ;1;6;PIDIO LISMONA;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;2712,91936060301
4636646;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2800,51548520083
4636646;1;2;1;50;11; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2800,51548520083
4636646;1;3;1;50;11; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2800,51548520083
4636647;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2538,16775562498
4636648;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;3162,40238015254
4636648;1;2;1;50;11; ; ;2;6;LICENCIA DE MATERNIDAD;2;1; ; ; ; ; ; ; ; ; ; ;06;1;11;3162,40238015254
4636648;1;3;1;50;11; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;3162,40238015254
4636649;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2996,23067882427
4636649;1;3;1;50;11; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2996,23067882427
4636649;1;4;1;50;11; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2996,23067882427
4636650;1;1;1;50;11; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;3038,59404642014
4636651;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2704,33945695325
4636652;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2722,16127515526
4636653;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2919,22376035924
4636653;1;2;1;50;11; ; ;2;6;HOSPITALIZADA;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;2919,22376035924
4636654;1;1;1;50;11; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;4045,92962109872
4636654;1;2;1;50;11;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;11;4045,92962109872
4636655;1;1;1;50;11; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;11;2310,13695024248
4636655;1;2;1;50;11; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2310,13695024248
4636655;1;3;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2310,13695024248
4636655;1;4;1;50;11; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2310,13695024248
4636655;1;5;1;50;11; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2310,13695024248
4636655;1;6;1;50;11; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2310,13695024248
4636656;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2704,33945695325
4636657;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2791,27357064857
4636657;1;2;1;50;11; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2791,27357064857
4636657;1;3;1;50;11; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2791,27357064857
4636658;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;11;2594,2110854446
